"station","X","Y","Longterm","m1","m2","m3","m4","m5","m6","m7","m8","m9","m10","m11","m12","m13","m14","m15","m16","m17","m18","m19","m20","m21","m22","m23","m24","m25","m26","m27","m28","m29","m30","m31","m32","m33","m34","m35","m36","m37","m38","m39","m40","m41","m42","m43","m44","m45","m46","m47","m48","m49","m50","m51","m52","m53","m54","m55","m56","m57","m58","m59","m60","m61","m62","m63","m64","m65","m66","m67","m68","m69","m70","m71","m72","m73","m74","m75","m76","m77","m78","m79","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79"
"noushahr",51.500000,36.650000,83.927778,68.058792,76.581165,89.647295,83.391748,79.595749,120.150182,75.773785,97.214781,79.712959,84.190982,0.000000,76.767006,100.655106,93.856198,91.141116,85.423037,80.936185,91.063301,132.549509,36.871155,88.588448,79.980522,80.729298,103.288062,86.204953,99.320626,98.561291,81.044525,85.822665,82.046335,50.080173,91.950043,1.937904,100.389536,64.793715,86.262382,100.228075,82.275637,50.033070,108.389717,92.807226,87.288830,88.987169,85.618174,128.390621,126.364244,88.432856,86.834892,74.312230,89.707764,90.865456,69.126066,80.263569,107.333095,138.434835,113.970842,87.606261,106.928869,78.109342,90.444044,68.856948,87.677950,92.192824,99.127847,84.501653,89.324539,110.673359,123.703254,66.046071,124.586670,92.329421,40.268005,55.216901,75.889107,92.174555,46.940282,79.558720,65.987131,204.176376,67.756749,76.773418,89.525005,83.074501,79.020193,118.122707,75.165902,96.140094,78.921417,83.703947,1.457820,76.421764,99.624888,92.838597,90.376726,84.717142,80.015135,90.187169,131.009964,37.019795,87.835292,79.081892,79.973047,102.179684,85.427961,98.505360,97.420784,80.256709,85.475835,81.347316,50.281350,91.190668,3.371775,99.434609,64.374541,85.538985,99.378911,81.774816,50.451552,107.193325,91.953099,86.413103,88.284838,84.833974,126.294956,124.414715,87.578147,85.884780,74.002932,88.858838,89.980941,68.971473,79.531768,106.193459,136.477989,112.384123,86.842919,105.665279,77.691603,89.717101,68.353018,86.619059,91.262799,98.039308,83.974526,88.760595,109.396561,121.959088,65.747214,122.804982,91.352648,40.264597,55.330984,75.638600,91.488369,47.338076,78.958759,65.558378,203.270249
"arak",49.766667,34.100000,55.558333,33.746266,148.612231,195.447791,61.883758,49.534060,54.420856,56.800489,55.050072,48.557656,81.255312,54.926428,73.088552,59.625396,46.471996,39.084443,82.338411,38.597710,54.682958,58.965492,41.934405,63.501254,40.308317,47.303922,71.637045,45.374340,69.074380,47.674217,65.753458,63.505127,70.413280,49.320822,42.851973,74.170427,56.689154,31.736113,32.014408,74.005745,62.889577,69.462412,71.356817,69.838791,63.428118,64.025113,47.106817,39.687911,41.653980,52.735711,50.058287,59.125747,61.122476,60.669847,62.419821,45.898239,78.532791,91.421868,51.099536,74.175860,52.831960,55.077142,63.267708,43.242343,54.073275,61.556199,63.923196,26.735035,78.599072,62.263681,42.240202,58.866002,23.834094,33.486229,41.755472,52.817876,93.825238,79.691110,74.662740,67.595103,49.474976,101.238798,34.011690,147.834552,194.950889,61.958185,49.546002,54.406712,56.824001,54.966689,48.543777,80.980580,55.219309,73.024292,59.716487,46.486480,39.289408,81.999820,38.745266,54.633390,59.123755,42.039595,63.494048,40.345591,47.339526,71.748750,45.404014,69.094001,47.779743,65.774849,63.837210,70.272234,49.518992,43.108742,74.136230,56.804474,31.936324,32.518095,74.073079,62.967029,69.443320,71.167770,69.679683,63.358435,64.034719,47.224375,39.607224,41.700528,52.746628,50.062027,59.335345,61.019072,60.604962,62.503318,46.143735,78.197982,91.085377,50.983355,73.991725,52.907037,55.310774,63.235880,43.321958,54.010982,61.540297,63.854125,27.139276,78.546562,62.234895,42.151361,58.848368,23.926106,33.744953,41.736038,52.995361,93.464822,79.569858,74.572834,67.462598,49.480092,102.035069
"saveh",50.333333,35.050000,30.644000,38.995799,36.900923,180.754625,81.384637,28.092690,16.283607,53.832457,38.955999,6.056822,32.163559,48.987412,37.279636,8.807840,26.977899,56.878187,25.312179,24.160370,22.562732,29.561749,55.837472,34.041178,39.308661,18.894471,37.238652,30.481229,18.143090,24.541655,41.156691,32.594167,23.888324,23.577593,23.322144,55.542504,46.210244,20.616145,28.029674,47.002745,37.445038,47.381381,23.727705,24.367623,25.462887,32.220777,26.348910,18.668142,48.478126,0.848036,0.000000,38.023099,30.534046,39.082265,32.698821,19.393903,23.197894,36.628832,15.877886,48.811278,29.108440,53.388230,32.194855,4.409631,10.395930,36.475049,28.473203,39.372768,55.870063,36.920031,25.646345,21.024941,49.989999,50.991118,18.465850,19.728866,23.227065,39.270448,32.981164,45.000693,18.466663,116.987398,39.281178,38.002481,178.741309,80.933578,28.686588,17.064659,53.645077,39.157525,6.970422,32.743843,49.209795,37.790896,10.098702,27.498941,56.812183,25.930981,24.573738,23.174161,30.429129,55.404474,34.540199,39.322957,19.518804,37.740005,30.877881,19.368176,25.145430,41.504789,33.506429,24.573000,24.433070,24.218465,55.599480,46.428552,21.205918,28.687741,47.461437,38.057932,47.708473,24.543640,25.072696,26.041537,32.714601,26.884018,19.051860,48.300366,2.107134,1.179528,38.597869,30.955470,39.286975,33.369205,20.186277,23.952315,37.177721,16.532901,48.924475,29.638470,53.567782,32.739319,5.437346,11.267632,36.741056,29.123009,39.678626,56.087218,37.382586,26.170521,21.823651,49.648706,51.039778,18.865306,20.586948,24.263214,39.815609,33.632184,45.140536,19.153160,117.843533
"bandarabass",56.366667,27.216667,46.244444,103.022732,124.172075,64.732354,47.318164,40.079165,107.591386,7.648309,15.913964,21.883465,59.497495,64.318452,55.533758,40.466227,10.754186,79.102453,34.844012,30.391021,19.103936,65.151527,15.138232,55.755041,14.250650,32.540537,38.497239,28.584140,193.315754,54.676951,96.685444,51.739490,76.710176,39.618814,96.268010,15.756276,82.205675,18.636399,171.166652,51.609154,71.650312,0.000000,47.846011,4.207906,100.914425,76.386425,34.923432,0.000000,6.913641,95.610497,33.395381,44.845917,28.663097,0.000000,157.753885,60.880415,26.815965,50.754578,40.728852,36.717702,18.327345,36.880597,29.174393,15.264158,22.652569,58.678558,65.598992,7.849610,32.965276,76.179065,82.919874,23.078153,37.107703,42.649600,48.848735,186.398077,10.135513,39.503595,59.023560,0.000000,0.000000,309.068197,102.866660,123.975615,64.899968,47.265249,40.075806,107.425636,7.684123,15.936059,21.855980,59.416385,64.295708,55.475445,40.461358,10.778371,78.968896,34.818710,30.372382,19.134625,65.077153,15.169181,55.663653,14.273985,32.522399,38.482109,28.616437,192.982034,54.610089,96.495021,51.724170,76.635281,39.607149,96.056942,15.854292,82.133208,18.672007,170.904566,51.616338,71.572042,0.153829,47.804580,4.269945,100.732800,76.314551,34.913384,0.061198,6.967512,95.418717,33.382247,44.871823,28.634609,0.063622,157.416724,60.832548,26.842987,50.715943,40.665065,36.719842,18.343908,36.878815,29.178639,15.320787,22.696296,58.578076,65.512163,7.907040,32.974482,76.073666,82.803636,23.081590,37.086945,42.628615,48.770232,186.087008,10.168945,39.539814,58.978405,0.098227,0.069024,308.599967
"bandarlengeh",54.833333,26.533333,28.872222,82.281208,35.688263,1.844600,20.708553,40.835911,109.623080,0.000000,1.234923,2.400759,48.336179,27.518501,32.359203,3.991402,14.455846,1.708966,20.814510,14.723463,36.746092,16.194487,36.919021,18.012182,22.879739,5.469427,26.017117,9.349550,107.235719,26.915227,25.686080,21.982545,22.573346,24.588520,11.640933,14.500750,52.702171,28.299560,182.398193,21.790913,36.833064,53.492797,29.588541,23.164839,16.783940,37.895488,10.833715,51.236068,23.826459,32.104552,31.253254,29.617946,28.515081,4.382719,14.215667,34.128187,9.040962,0.000000,6.449524,18.383016,0.000000,37.424891,13.020086,21.920213,18.523791,6.093521,13.292773,0.000000,13.835794,12.098208,18.561562,19.230865,17.252656,0.000000,17.880364,121.341037,6.101096,64.090238,19.550953,18.664666,28.857506,246.843624,81.953087,35.959212,2.198075,20.759162,40.812087,109.358744,0.102532,1.364128,2.457626,48.219855,27.676160,32.364686,4.241119,14.520054,2.015118,20.817544,14.900101,36.623261,16.347390,36.822218,18.150541,22.796485,5.536580,26.000198,9.507619,106.960663,26.947422,25.727798,22.067336,22.780435,24.583034,11.827451,14.588216,52.702245,28.320763,181.715646,21.913982,36.871984,53.470033,29.543661,23.170454,16.908595,37.898192,10.905005,51.018731,23.931519,32.149128,31.269139,29.738448,28.480992,4.465055,14.533354,34.118055,9.152118,0.243171,6.548235,18.428308,0.155294,37.314245,13.054236,21.959370,18.632837,6.214259,13.433497,0.117555,14.076707,12.191950,18.594996,19.269456,17.294021,0.100613,17.863934,121.058483,6.177978,63.949871,19.659001,18.733542,28.767416,245.859274
"jask",57.766667,25.633333,27.945455,0.000000,0.000000,35.296761,11.508023,93.874979,229.811108,0.000000,0.000000,0.000000,5.608157,100.795233,4.724544,0.539736,0.000000,0.000000,27.354249,0.000000,91.026718,0.000000,3.609440,24.845758,27.852398,6.708212,44.346138,0.000000,194.198994,0.000000,0.000000,10.966562,4.221000,5.068295,0.000000,0.000000,85.847143,48.953999,109.283659,20.668949,0.000000,27.401128,0.000000,32.244795,55.202684,4.914815,21.527377,67.756929,18.886638,47.158221,24.907419,0.000000,0.000000,91.308536,55.508959,67.985143,0.000000,20.655140,0.000000,18.540388,3.452989,0.000000,0.000000,51.866545,22.844342,0.000000,11.994202,23.262494,12.311424,21.533295,37.539513,32.248614,14.310304,34.336487,0.000000,2.389812,12.073170,63.345015,9.026187,2.241395,54.672337,0.000000,0.138751,0.169065,35.469698,11.574081,93.716297,229.314207,0.068052,0.069500,0.048365,5.691064,100.656087,4.822248,0.654476,0.064916,0.102069,27.362099,0.075604,90.850119,0.118391,3.671787,24.868240,27.838866,6.763462,44.316089,0.102189,193.881369,0.095009,0.118631,11.062260,4.340159,5.161643,0.100217,0.123392,85.756990,48.902673,109.198690,20.751759,0.131731,27.452479,0.103026,32.228531,55.166739,5.028135,21.555443,67.620810,18.905744,47.130020,24.923971,0.134186,0.070369,91.109371,55.506677,67.914444,0.095236,20.709003,0.071047,18.586962,3.522363,0.098190,0.084918,51.807810,22.872008,0.086332,12.065951,23.279589,12.390832,21.584895,37.548086,32.236180,14.344676,34.327700,0.079168,2.601122,12.118301,63.297321,9.123013,2.320479,54.584812,0.416252
"jazirehAbomosa",54.833333,25.833333,26.338235,36.291206,68.664086,0.261857,0.000000,26.902841,30.453010,0.000000,13.795982,0.000000,29.175603,33.984957,12.338243,40.245084,31.957677,90.675286,13.740489,7.093066,10.321030,43.721581,17.092204,63.232957,0.000000,0.131942,5.207141,33.257529,35.813154,23.027162,22.834315,18.920746,58.774092,4.312995,39.843851,0.000000,51.085421,29.289892,93.195314,45.671613,47.474592,57.278965,6.949063,22.605291,40.624913,36.516638,8.379906,11.277414,56.354912,0.000000,16.657449,36.804662,31.309998,5.139800,28.042208,26.709849,38.013619,33.570437,16.520559,22.334932,13.384404,2.621560,6.172992,11.310769,48.920772,27.853547,31.307810,1.486328,63.511257,10.233788,0.000000,5.511053,26.093473,0.000000,6.695707,88.602546,0.000000,39.868821,31.679071,35.076993,4.137563,108.873619,36.371909,68.623695,0.539304,0.280183,26.993039,31.384303,0.081137,13.724169,0.062911,29.336023,33.965772,12.578477,40.149092,31.796444,89.919802,13.813618,7.282153,10.478620,43.500861,17.104427,62.748533,0.108257,0.239605,5.391588,33.193117,36.051112,23.104932,22.845728,19.018658,58.685264,4.458406,39.768428,0.236495,51.089830,29.272746,93.404788,45.352851,47.311562,57.220752,7.096394,22.582509,40.315228,36.441014,8.420776,11.386206,56.195996,0.674945,16.983800,36.926317,31.088147,5.248660,28.577953,26.662341,37.676675,33.376906,16.513852,22.246300,13.398765,2.777142,6.216132,11.502503,48.504118,27.631756,31.255281,1.582488,63.231450,10.320922,0.157970,5.720116,26.010557,0.080076,6.730148,88.503079,0.107223,39.871330,31.608398,34.893577,4.247529,109.115726
"jazirehSiri",54.483333,25.883333,25.244118,34.214224,70.286748,0.000000,16.194178,28.198976,129.262842,0.000000,0.000000,0.000000,47.124865,18.979733,28.453075,36.002594,16.613138,30.011925,16.035428,11.072991,19.019746,19.316657,7.015933,16.575126,0.000000,2.893155,12.797041,30.978126,25.067159,27.687879,15.536307,20.369335,62.064250,4.039652,37.590305,11.142977,49.592968,24.538493,106.654100,3.269163,26.991926,54.608811,9.700644,16.085218,0.000000,21.352683,2.774468,8.350027,55.313125,72.363308,53.400697,51.494750,0.040447,13.221127,98.747157,9.848461,0.000000,10.078774,14.713214,5.183378,11.888543,0.000000,0.000000,26.215422,0.000000,0.000000,26.130344,3.715233,45.174352,10.414599,0.000000,19.627308,16.973510,0.000000,0.000000,68.368502,0.000000,27.930846,20.069974,14.173351,3.126097,102.642672,34.328875,70.230402,0.323760,16.183808,28.288107,128.206587,0.097696,0.224801,0.074420,46.894557,19.317353,28.391213,35.967790,16.748571,30.421204,16.058718,11.294023,19.001191,19.583358,7.264612,17.011356,0.121888,2.957625,12.852817,30.940731,25.639333,27.679939,15.709334,20.452474,61.870567,4.220734,37.537279,11.180640,49.627597,24.626371,106.593749,3.819218,27.246094,54.599266,9.817127,16.200272,0.524915,21.600700,2.952030,8.564702,55.132346,71.572079,52.980946,51.315773,0.469528,13.168288,97.815926,10.166717,0.423960,10.367736,14.735562,5.452963,11.938998,0.252605,0.187820,26.124592,0.592688,0.337921,26.173662,3.779983,45.231608,10.509338,0.194879,19.574661,17.067105,0.088097,0.182332,68.708285,0.130900,28.207776,20.235506,14.417438,3.286151,102.986622
"jazirehKish",53.983333,26.500000,28.794444,14.488980,98.632743,2.401867,32.929042,50.738908,101.716679,4.348314,17.850883,3.152131,0.000000,80.436276,36.726210,4.407468,2.874696,0.000000,0.000000,137.200542,4.506336,16.987417,40.192012,11.134396,1.898068,3.799848,24.997173,8.736045,160.949075,30.141214,27.134606,22.047561,21.870798,19.309160,10.796172,15.715473,50.015179,33.456173,106.885628,25.035312,35.783385,49.969765,24.152900,17.479778,30.076995,44.179931,22.361717,56.312655,13.964698,32.076666,30.810847,36.655720,28.113266,4.142272,29.672562,38.030042,2.086209,22.944237,0.000000,17.415965,10.500522,33.576102,12.831780,35.192632,41.391981,0.000000,14.725915,5.490975,14.637164,13.415406,29.909597,29.937985,9.800832,0.000000,4.864540,115.167587,10.047789,63.505686,19.892692,25.154207,25.620797,43.466939,14.777713,98.323357,2.844385,32.919549,50.639620,101.549420,4.445122,17.846033,3.223130,0.334318,80.131158,36.722814,4.668259,3.049493,0.270296,0.212201,136.293202,4.693675,17.138923,40.077816,11.318366,2.027796,3.907756,25.018002,8.903169,160.175056,30.156249,27.170544,22.163349,22.076746,19.389938,10.992243,15.841120,50.036750,33.438006,106.856804,25.132810,35.829318,49.981595,24.179079,17.555221,30.067801,44.122941,22.346266,56.060826,14.148278,32.158350,30.853034,36.730944,28.085059,4.248893,29.868991,37.990427,2.257646,22.988929,0.170416,17.479175,10.583215,33.532679,12.890118,35.133557,41.290449,0.179698,14.858694,5.589309,14.872751,13.512790,29.860391,29.910584,9.908426,0.115167,4.984203,114.912792,10.128091,63.379037,20.005878,25.168284,25.584330,44.333140
"minab",57.083333,27.100000,39.972727,59.353954,64.190031,168.778816,17.049285,32.862798,22.320152,2.118619,16.866065,0.000000,27.575452,66.377691,27.909187,29.457609,0.000000,44.894006,11.691748,14.125125,21.483379,42.803764,12.206969,0.000000,15.247774,31.917697,34.090365,50.289590,85.931871,35.499067,15.041328,65.974110,80.722939,27.042431,11.919066,49.210612,74.558893,20.346777,102.909953,65.015586,52.429789,60.294293,23.293298,20.460270,45.765802,94.787023,35.097664,7.747156,19.306722,21.542697,26.837519,78.033336,3.597125,15.132191,40.612667,50.163451,44.322272,34.518880,2.139231,53.336057,18.149305,42.527512,36.730059,41.056203,52.291276,9.347227,48.514480,22.889038,20.508462,56.415854,63.791497,2.221361,50.041274,57.275575,12.806660,123.071032,0.000000,59.413127,50.320080,37.768286,15.041474,178.061862,59.385725,64.251278,168.275079,17.167119,32.909021,22.651338,2.235322,16.896107,0.111285,27.651702,66.320054,28.000251,29.533646,0.126555,44.887688,11.827689,14.195215,21.530855,42.820427,12.283324,0.242104,15.280931,31.874535,34.095764,50.193761,86.156991,35.495953,15.324805,65.806493,80.509287,27.118595,12.132877,49.150326,74.471292,20.402274,102.888495,64.914627,52.419497,60.130910,23.422486,20.454264,45.830068,94.475831,35.077473,7.805658,19.302992,21.721759,26.855796,77.809552,3.716892,15.147048,40.831227,50.171044,44.251336,34.568268,2.314068,53.201869,18.174670,42.459046,36.678441,40.970716,52.133455,9.525956,48.450617,22.890102,20.616356,56.358325,63.704873,2.398708,49.882776,57.122605,12.934591,122.917708,0.145179,59.319906,50.291920,37.672988,15.066497,178.157177
